Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),Internal Resistance(Ohm),dV/dt(V/s),dI/dt(A/s)
6042,"304499,832308","05-11-2018 13:06:49,835","2640,001",14,28,"1,49993515014648","3,86460781097412","1,09999048709869","0,00001350056","4,02544641494751","0,00002696886",,,"0,000191688537597656",
6043,"304619,835308","05-11-2018 13:08:49,838","2760,004",14,28,"1,49994850158691","3,88371467590332","1,14997601509094","0,00001350056","4,21909379959106","0,00002696886",,,"0,000179290771484375",
6044,"304739,833608","05-11-2018 13:10:49,836","2880,0023",14,28,"1,49996566772461","3,90335559844971","1,19998216629028","0,00001350056","4,41379261016846","0,00002696886",,,"0,000166893005371094",
6045,"304859,832408","05-11-2018 13:12:49,835","3000,0011",14,28,"1,49992942810059","3,92310237884522","1,24997568130493","0,00001350056","4,60942983627319","0,00002696886",,,"0,00019073486328125",
6046,"304979,836208","05-11-2018 13:14:49,839","3120,0049",14,28,"1,49993896484375","3,94243240356445","1,29997658729553","0,00001350056","4,80607509613037","0,00002696886",,,"0,000174522399902344",
6047,"305099,840308","05-11-2018 13:16:49,843","3240,009",14,28,"1,49996185302734","3,96087837219238","1,34996843338013","0,00001350056","5,00362825393677","0,00002696886",,,"0,000195503234863281",
6048,"305219,834208","05-11-2018 13:18:49,837","3360,0029",14,28,"1,49996185302734","3,97829532623291","1,39996385574341","0,00001350056","5,20209264755249","0,00002696886",,,"0,000149726867675781",
6049,"305339,835608","05-11-2018 13:20:49,838","3480,0043",14,28,"1,49994277954102","3,99508953094482","1,44996702671051","0,00001350056","5,40144395828247","0,00002696886",,,"0,000130653381347656",
6050,"305459,834808","05-11-2018 13:22:49,838","3600,0035",14,28,"1,49998474121094","4,0112419128418","1,49996650218964","0,00001350056","5,60160255432129","0,00002696886",,,"0,000127792358398438",
6051,"305579,835108","05-11-2018 13:24:49,838","3720,0038",14,28,"1,49995613098145","4,02659034729004","1,54995572566986","0,00001350056","5,80250835418701","0,00002696886",,,"0,000147819519042969",
6052,"305699,839008","05-11-2018 13:26:49,842","3840,0077",14,28,"1,49995613098145","4,04136466979981","1,59996449947357","0,00001350056","6,00424385070801","0,00002696886",,,"0,000144004821777344",
6053,"305819,835808","05-11-2018 13:28:49,839","3960,0045",14,28,"1,49991798400879","4,05613994598389","1,64995110034943","0,00001350056","6,20662498474121","0,00002696886",,,"0,0001220703125",
6054,"305939,836308","05-11-2018 13:30:49,839","4080,005",14,28,"1,49990272521973","4,0714635848999","1,6999534368515","0,00001350056","6,40982103347778","0,00002696886",,,"0,000128746032714844",
6055,"306059,837708","05-11-2018 13:32:49,840","4200,0064",14,28,"1,49992370605469","4,08785915374756","1,74994277954102","0,00001350056","6,61375570297241","0,00002696886",,,"0,00017547607421875",
6056,"306179,835808","05-11-2018 13:34:49,839","4320,0045",14,28,"1,49996948242188","4,10552883148193","1,79994428157806","0,00001350056","6,81859016418457","0,00002696886",,,"0,000168800354003906",
6057,"306299,834808","05-11-2018 13:36:49,838","4440,0035",14,28,"1,49995803833008","4,1246395111084","1,84993171691895","0,00001350056","7,02428770065308","0,00002696886",,,"0,00018310546875",
6058,"306419,838708","05-11-2018 13:38:49,842","4560,0074",14,28,"1,49995613098145","4,14486980438232","1,89992570877075","0,00001350056","7,23099613189697","0,00002696886",,,"0,00017547607421875",
6059,"306539,836908","05-11-2018 13:40:49,840","4680,0056",14,28,"1,49993133544922","4,16554069519043","1,94993877410889","0,00001350056","7,43881034851074","0,00002696886",,,"0,0001678466796875",
6060,"306659,832108","05-11-2018 13:42:49,835","4800,0008",14,28,"1,49994850158691","4,18583011627197","1,99992859363556","0,00001350056","7,64755725860596","0,00002696886",,,"0,000163078308105469",
6061,"306749,393908","05-11-2018 13:44:19,397","4889,5626",14,28,"1,49995994567871","4,20000267028809","2,03724575042725","0,00001350056","7,80402755737305","0,00002696886",,,"0,000100318207486429",
6062,"306869,4408","05-11-2018 13:46:19,420","120,0011",15,28,"1,33467864990234","4,20053577423096","2,08437204360962","0,00001350056","8,00198364257813","0,00002696886",,,"1,62124633789063E-05",
6063,"306989,448","05-11-2018 13:48:19,427","240,0083",15,28,"1,22566986083984","4,20047950744629","2,12691187858582","0,00001350056","8,18067264556885","0,00002696886",,,"9,5367431640625E-07",
6064,"307109,4467","05-11-2018 13:50:19,426","360,007",15,28,"1,15353965759277","4,20047283172607","2,16649556159973","0,00001350056","8,34694290161133","0,00002696886",,,"9,5367431640625E-06",
6065,"307229,4426","05-11-2018 13:52:19,422","480,0029",15,28,"1,09529304504395","4,20046710968018","2,20395612716675","0,00001350056","8,50429534912109","0,00002696886",,,"2,47955322265625E-05",
6066,"307349,4443","05-11-2018 13:54:19,423","600,0046",15,28,"1,04096603393555","4,20046806335449","2,23955321311951","0,00001350056","8,65381908416748","0,00002696886",,,"-3,814697265625E-06",
6067,"307469,4431","05-11-2018 13:56:19,422","720,0034",15,28,"0,985921859741211","4,20043468475342","2,27334427833557","0,00001350056","8,79575729370117","0,00002696886",,,"-2,6702880859375E-05",
6068,"307589,4437","05-11-2018 13:58:19,423","840,004",15,28,"0,928558349609375","4,20046424865723","2,30525016784668","0,00001350056","8,92977714538574","0,00002696886",,,"1,62124633789063E-05",
6069,"307709,4402","05-11-2018 14:00:19,419","960,0005",15,28,"0,867881774902344","4,20045375823975","2,33519887924194","0,00001350056","9,05557537078857","0,00002696886",,,"-8,29696655273438E-05",
6070,"307829,4442","05-11-2018 14:02:19,423","1080,0045",15,28,"0,803613662719727","4,20050430297852","2,36307144165039","0,00001350056","9,17265319824219","0,00002696886",,,"6,866455078125E-05",
6071,"307949,4425","05-11-2018 14:04:19,421","1200,0028",15,28,"0,736736297607422","4,20048427581787","2,38874626159668","0,00001350056","9,28049945831299","0,00002696886",,,"1,1444091796875E-05",
6072,"308069,4413","05-11-2018 14:06:19,420","1320,0016",15,28,"0,66766357421875","4,2004508972168","2,41215181350708","0,00001350056","9,37881374359131","0,00002696886",,,"9,5367431640625E-07",
6073,"308189,4491","05-11-2018 14:08:19,428","1440,0094",15,28,"0,598129272460938","4,20047283172607","2,43325328826904","0,00001350056","9,46745014190674","0,00002696886",,,"-3,91006469726563E-05",
6074,"308309,4419","05-11-2018 14:10:19,421","1560,0022",15,28,"0,529594421386719","4,20047283172607","2,45204067230225","0,00001350056","9,54636669158936","0,00002696886",,,"2,19345092773438E-05",
6075,"308429,4455","05-11-2018 14:12:19,425","1680,0058",15,28,"0,463882446289063","4,20049095153809","2,46859073638916","0,00001350056","9,61588478088379","0,00002696886",,,"-1,23977661132813E-05",
6076,"308549,4436","05-11-2018 14:14:19,423","1800,0039",15,28,"0,402578353881836","4,20046901702881","2,48301529884338","0,00001350056","9,67647457122803","0,00002696886",,,"2,57492065429688E-05",
6077,"308549,4539","05-11-2018 14:14:19,433","1800,0142",15,28,"0,402566909790039","4,20046901702881","2,48301863670349","0,00001350056","9,67648792266846","0,00002696886",,,"2,57459875465041E-05",
6078,"309149,486444","05-11-2018 14:24:19,489","600,0023",16,28,0,"4,14657211303711","2,48301863670349","0,00001350056","9,67648792266846","0,00002696886",,,"-0,000161786027222526",
6079,"309269,598996","05-11-2018 14:26:19,582","120,0017",17,28,"-2,99995136260986","3,83503246307373","2,48301863670349","0,09998307","9,67648792266846","0,3850163",,,"-0,000199317932128906",
6080,"309389,600296","05-11-2018 14:28:19,584","240,003",17,28,"-2,99993991851807","3,81876468658447","2,48301863670349","0,1999941","9,67648792266846","0,7677287",,,"-0,000176429748535156",
6081,"309509,605096","05-11-2018 14:30:19,588","360,0078",17,28,"-2,99993419647217","3,80068206787109","2,48301863670349","0,2999804","9,67648792266846","1,148696",,,"-0,000162124633789063",
6082,"309629,599096","05-11-2018 14:32:19,582","480,0018",17,28,"-2,99990844726563","3,77495098114014","2,48301863670349","0,399976","9,67648792266846","1,527539",,,"-0,000288963317871094",
6083,"309749,602196","05-11-2018 14:34:19,586","600,0049",17,28,"-2,99991512298584","3,74080085754395","2,48301863670349","0,499971","9,67648792266846","1,903361",,,"-0,00029754638671875",
6084,"309869,600596","05-11-2018 14:36:19,584","720,0033",17,28,"-2,9998664855957","3,70347690582275","2,48301863670349","0,5999693","9,67648792266846","2,275567",,,"-0,000302314758300781",
6085,"309989,597796","05-11-2018 14:38:19,581","840,0005",17,28,"-2,99991512298584","3,66848564147949","2,48301863670349","0,6999544","9,67648792266846","2,644076",,,"-0,000329017639160156",
6086,"310109,600696","05-11-2018 14:40:19,584","960,0034",17,28,"-2,99989414215088","3,63761043548584","2,48301863670349","0,7999571","9,67648792266846","3,009368",,,"-0,000272750854492188",
6087,"310229,598096","05-11-2018 14:42:19,581","1080,0008",17,28,"-2,99988555908203","3,60819149017334","2,48301863670349","0,8999456","9,67648792266846","3,371617",,,"-0,000275611877441406",
6088,"310349,599596","05-11-2018 14:44:19,583","1200,0023",17,28,"-2,99993991851807","3,57689762115479","2,48301863670349","0,9999447","9,67648792266846","3,730893",,,"-0,000288963317871094",
6089,"310469,602496","05-11-2018 14:46:19,586","1320,0052",17,28,"-2,99992561340332","3,54213905334473","2,48301863670349","1,099945","9,67648792266846","4,086877",,,"-0,000331878662109375",
6090,"310589,601796","05-11-2018 14:48:19,585","1440,0045",17,28,"-2,99994659423828","3,50412940979004","2,48301863670349","1,19993","9,67648792266846","4,439164",,,"-0,000402450561523438",
6091,"310709,600596","05-11-2018 14:50:19,584","1560,0033",17,28,"-2,99994277954102","3,46468067169189","2,48301863670349","1,299948","9,67648792266846","4,787666",,,"-0,00034332275390625",
6092,"310829,602796","05-11-2018 14:52:19,586","1680,0055",17,28,"-2,99999904632568","3,42687511444092","2,48301863670349","1,399937","9,67648792266846","5,132177",,,"-0,0003204345703125",
6093,"310949,604096","05-11-2018 14:54:19,587","1800,0068",17,28,"-2,99996757507324","3,39349365234375","2,48301863670349","1,499939","9,67648792266846","5,473166",,,"-0,000265121459960938",
6094,"311069,603096","05-11-2018 14:56:19,586","1920,0058",17,28,"-2,99996757507324","3,36430072784424","2,48301863670349","1,599932","9,67648792266846","5,811005",,,"-0,000267982482910156",
6095,"311189,600096","05-11-2018 14:58:19,583","2040,0028",17,28,"-2,99990272521973","3,33742618560791","2,48301863670349","1,69993","9,67648792266846","6,146079",,,"-0,000257492065429688",
6096,"311309,598796","05-11-2018 15:00:19,582","2160,0015",17,28,"-2,99989604949951","3,31058216094971","2,48301863670349","1,799922","9,67648792266846","6,478463",,,"-0,000254631042480469",
6097,"311429,597796","05-11-2018 15:02:19,581","2280,0005",17,28,"-2,99993419647217","3,28046703338623","2,48301863670349","1,899897","9,67648792266846","6,807977",,,"-0,000278472900390625",
6098,"311549,597496","05-11-2018 15:04:19,581","2400,0002",17,28,"-2,99995899200439","3,24691677093506","2,48301863670349","1,999906","9,67648792266846","7,134366",,,"-0,000278472900390625",
6099,"311669,605396","05-11-2018 15:06:19,589","2520,0081",17,28,"-2,99993228912354","3,21132946014404","2,48301863670349","2,09989","9,67648792266846","7,457303",,,"-0,000370025634765625",
6100,"311789,603496","05-11-2018 15:08:19,587","2640,0062",17,28,"-2,99995708465576","3,16351699829102","2,48301863670349","2,199883","9,67648792266846","7,776161",,,"-0,000506401062011719",
6101,"311909,601696","05-11-2018 15:10:19,585","2760,0044",17,28,"-2,99996757507324","3,05929756164551","2,48301863670349","2,299875","9,67648792266846","8,088194",,,"-0,00140476226806641",
6102,"312029,598696","05-11-2018 15:12:19,582","2880,0014",17,28,"-2,99993419647217","2,8501148223877","2,48301863670349","2,399892","9,67648792266846","8,384436",,,"-0,00230216979980469",
6103,"312129,212796","05-11-2018 15:13:59,196","2979,6155",17,28,"-2,99992179870605","1,99994087219238","2,48301863670349","2,482898","9,67648792266846","8,600812",,,"-0,000328761135489796",
6104,"312129,230804","05-11-2018 15:13:59,216","0,0064",18,29,"-2,99976539611816","1,99772644042969",0,0,0,0,,,"-0,000328364924779803",
6105,"312249,261972","05-11-2018 15:15:59,244","120,0049",14,29,"1,50000190734863","3,26632404327393","0,049994733184576","0,00001758372","0,152396455407143","0,00003512193",,,"0,00204944610595703",
6106,"312369,259172","05-11-2018 15:17:59,241","240,0021",14,29,"1,49997138977051","3,43523406982422","0,0999902710318565","0,00001758372","0,320387691259384","0,00003512193",,,"0,00104904174804688",
6107,"312489,261272","05-11-2018 15:19:59,243","360,0042",14,29,"1,49997138977051","3,51929092407227","0,14998871088028","0,00001758372","0,494528442621231","0,00003512193",,,"0,000470161437988281",
6108,"312609,260372","05-11-2018 15:21:59,242","480,0033",14,29,"1,50002670288086","3,56811428070068","0,19998300075531","0,00001758372","0,671780049800873","0,00003512193",,,"0,000283241271972656",
6109,"312729,260472","05-11-2018 15:23:59,242","600,0034",14,29,"1,50002288818359","3,58872032165527","0,249976605176926","0,00001758372","0,850730359554291","0,00003512193",,,"0,000140190124511719",
6110,"312849,259072","05-11-2018 15:25:59,241","720,002",14,29,"1,50002098083496","3,60598564147949","0,299976676702499","0,00001758372","1,03060305118561","0,00003512193",,,"0,000172615051269531",
6111,"312969,261772","05-11-2018 15:27:59,243","840,0047",14,29,"1,50002670288086","3,62249088287354","0,349974513053894","0,00001758372","1,21130919456482","0,00003512193",,,"0,00011444091796875",
6112,"313089,263472","05-11-2018 15:29:59,245","960,0064",14,29,"1,50004577636719","3,63944339752197","0,39997524023056","0,00001758372","1,39285242557526","0,00003512193",,,"0,00016021728515625",
6113,"313209,262172","05-11-2018 15:31:59,244","1080,0051",14,29,"1,50005912780762","3,65970802307129","0,449970334768295","0,00001758372","1,57529616355896","0,00003512193",,,"0,000184059143066406",
6114,"313329,262172","05-11-2018 15:33:59,244","1200,0051",14,29,"1,50006866455078","3,68227863311768","0,499973922967911","0,00001758372","1,75886011123657","0,00003512193",,,"0,000194549560546875",
6115,"313449,257172","05-11-2018 15:35:59,239","1320,0001",14,29,"1,50004196166992","3,70358848571777","0,549975216388702","0,00001758372","1,94351196289063","0,00003512193",,,"0,000201225280761719",
6116,"313569,264872","05-11-2018 15:37:59,247","1440,0078",14,29,"1,50008392333984","3,72367191314697","0,599973678588867","0,00001758372","2,12920212745667","0,00003512193",,,"0,000213623046875",
6117,"313689,262272","05-11-2018 15:39:59,244","1560,0052",14,29,"1,50006675720215","3,73978900909424","0,649973869323731","0,00001758372","2,31579947471619","0,00003512193",,,"0,000162124633789063",
6118,"313809,263072","05-11-2018 15:41:59,245","1680,006",14,29,"1,50005340576172","3,75296306610107","0,699970960617065","0,00001758372","2,50312209129334","0,00003512193",,,"0,000109672546386719",
6119,"313929,263472","05-11-2018 15:43:59,245","1800,0064",14,29,"1,50004577636719","3,76401138305664","0,749968111515045","0,00001758372","2,69103837013245","0,00003512193",,,"0,000118255615234375",
6120,"314049,260172","05-11-2018 15:45:59,242","1920,0031",14,29,"1,50004959106445","3,77515983581543","0,799964725971222","0,00001758372","2,87950277328491","0,00003512193",,,"6,00814819335938E-05",
6121,"314169,259872","05-11-2018 15:47:59,242","2040,0028",14,29,"1,50004959106445","3,78695964813232","0,849964380264282","0,00001758372","3,06855058670044","0,00003512193",,,"0,000134468078613281",
6122,"314289,263572","05-11-2018 15:49:59,245","2160,0065",14,29,"1,50005149841309","3,79969120025635","0,899968445301056","0,00001758372","3,25822758674622","0,00003512193",,,"8,58306884765625E-05",
6123,"314409,257872","05-11-2018 15:51:59,240","2280,0008",14,29,"1,50003623962402","3,8135404586792","0,949976325035095","0,00001758372","3,44858384132385","0,00003512193",,,"9,63211059570313E-05",
6124,"314529,257472","05-11-2018 15:53:59,239","2400,0004",14,29,"1,50005722045898","3,82878303527832","0,999975264072418","0,00001758372","3,63963317871094","0,00003512193",,,"0,000162124633789063",
6125,"314649,262172","05-11-2018 15:55:59,244","2520,0051",14,29,"1,50007629394531","3,84548759460449","1,04996955394745","0,00001758372","3,83146166801453","0,00003512193",,,"0,000170707702636719",
6126,"314769,260472","05-11-2018 15:57:59,242","2640,0034",14,29,"1,50001525878906","3,86351871490479","1,09997940063477","0,00001758372","4,02421855926514","0,00003512193",,,"0,000189781188964844",
