Data_Point,Date_Time,Test_Time(s),Step_Time(s),Step_Index,Cycle_Index,Voltage(V),Current(A),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),Internal Resistance(Ohm),dV/dt(V/s),dI/dt(A/s),Aux_Temperature_1,Aux_Temperature_2
5351,"08-27-2018 05:53:17,384","243085,442772","3840,0001",14,23,"4,0566201210022","1,50002098083496","1,59992492198944","0,00001558345","6,01773977279663","0,00003111637",,,"9,918212890625E-05",,"35,8629913982943","34,7739105224609"
5352,"08-27-2018 05:55:17,385","243205,443772","3960,0011",14,23,"4,0741925239563","1,50003242492676","1,64992463588715","0,00001558345","6,22100353240967","0,00003111637",,,"0,000176429748535156",,"35,6207926560333","34,722095489502"
5353,"08-27-2018 05:57:17,387","243325,445172","4080,0025",14,23,"4,09248018264771","1,50005149841309","1,69992172718048","0,00001558345","6,42515230178833","0,00003111637",,,"0,000166893005371094",,"35,6048355102539","34,6328086853027"
5354,"08-27-2018 05:59:17,387","243445,445872","4200,0032",14,23,"4,11220407485962","1,49999618530273","1,74991631507874","0,00001558345","6,63024187088013","0,00003111637",,,"0,000148773193359375",,"35,6836929321289","34,6978149414063"
5355,"08-27-2018 06:01:17,385","243565,443272","4320,0006",14,23,"4,13367986679077","1,50002288818359","1,79991054534912","0,00001558345","6,83636236190796","0,00003111637",,,"0,000192642211914063",,"35,4471664428711","34,6484832763672"
5356,"08-27-2018 06:03:17,384","243685,442972","4440,0003",14,23,"4,15506601333618","1,50003051757813","1,84990692138672","0,00001558345","7,04356575012207","0,00003111637",,,"0,000185966491699219",,"35,503833770752","34,6470222473145"
5357,"08-27-2018 06:05:17,386","243805,444372","4560,0017",14,23,"4,17590761184692","1,50002288818359","1,89990413188934","0,00001558345","7,25183439254761","0,00003111637",,,"0,000184059143066406",,"35,4518509344318","34,1237564086914"
5358,"08-27-2018 06:07:17,386","243925,444172","4680,0015",14,23,"4,19523096084595","1,50003433227539","1,94990146160126","0,00001558345","7,46110916137695","0,00003111637",,,"0,000151634216308594",,"35,2177085876465","34,6131553649902"
5359,"08-27-2018 06:07:50,553","243958,612072","4713,1694",14,23,"4,2000002861023","1,50003623962402","1,96371901035309","0,00001558345","7,51910972595215","0,00003111637",,,"0,000114260944638683",,"35,4218635559082","34,6311683654785"
5360,"08-27-2018 06:09:50,577","244078,646436","120,002",15,23,"4,20049333572388","1,34345817565918","2,01094436645508","0,00001558345","7,71748161315918","0,00003111637",,,"-2,09808349609375E-05",,"35,4371299743652","34,6943740844727"
5361,"08-27-2018 06:11:50,576","244198,645436","240,001",15,23,"4,20051527023315","1,2454719543457","2,05399060249329","0,00001558345","7,89829683303833","0,00003111637",,,"2,19345092773438E-05",,"35,4462623596191","34,7429084777832"
5362,"08-27-2018 06:13:50,575","244318,644536","360,0001",15,23,"4,20046949386597","1,16634750366211","2,09417867660522","0,00001558345","8,06710624694824","0,00003111637",,,"-1,62124633789063E-05",,"35,3346863722776","34,7569274902344"
5363,"08-27-2018 06:15:50,577","244438,646636","480,0022",15,23,"4,20047426223755","1,09350967407227","2,13183808326721","0,00001558345","8,22529411315918","0,00003111637",,,"-1,04904174804688E-05",,"35,4173889400787","34,8310012817383"
5364,"08-27-2018 06:17:50,577","244558,646536","600,0021",15,23,"4,2004599571228","1,0213508605957","2,16708421707153","0,00001558345","8,37334442138672","0,00003111637",,,"-2,38418579101563E-05",,"35,4484024047852","34,7961921691895"
5365,"08-27-2018 06:19:50,577","244678,646336","720,0019",15,23,"4,20045518875122","0,947633743286133","2,19990158081055","0,00001558345","8,51119232177734","0,00003111637",,,"-1,81198120117188E-05",,"35,4077186584473","34,8171157836914"
5366,"08-27-2018 06:21:50,578","244798,646836","840,0024",15,23,"4,20052003860474","0,872190475463867","2,23023200035095","0,00001558345","8,63859558105469","0,00003111637",,,"2,76565551757813E-05",,"35,3826141566625","34,7483978271484"
5367,"08-27-2018 06:23:50,579","244918,648236","960,0038",15,23,"4,20046949386597","0,795177459716797","2,25802183151245","0,00001558345","8,75532627105713","0,00003111637",,,"1,1444091796875E-05",,"35,3575172842658","34,8111763000488"
5368,"08-27-2018 06:25:50,576","245038,644936","1080,0005",15,23,"4,20048379898071","0,717863082885742","2,28324127197266","0,00001558345","8,86125946044922","0,00003111637",,,"-1,1444091796875E-05",,"35,3383445739746","34,8446807861328"
5369,"08-27-2018 06:27:50,579","245158,647836","1200,0034",15,23,"4,20048761367798","0,64166259765625","2,30589318275452","0,00001558345","8,95640850067139","0,00003111637",,,0,,"35,2953224182129","34,7684135437012"
5370,"08-27-2018 06:29:50,576","245278,645636","1320,0012",15,23,"4,20050191879273","0,568260192871094","2,32604789733887","0,00001558345","9,04106712341309","0,00003111637",,,"2,95639038085938E-05",,"35,1722717285156","34,804370880127"
5371,"08-27-2018 06:31:50,576","245398,644936","1440,0005",15,23,"4,20050096511841","0,498970031738281","2,34381890296936","0,00001558345","9,11571502685547","0,00003111637",,,"-2,95639038085938E-05",,"35,2072639173729","34,7765884399414"
5372,"08-27-2018 06:33:50,576","245518,644836","1560,0004",15,23,"4,20044183731079","0,435365676879883","2,35937643051147","0,00001558345","9,18106365203857","0,00003111637",,,"-3,814697265625E-06",,"35,1262016296387","34,8018760681152"
5373,"08-27-2018 06:35:50,577","245638,646336","1680,0019",15,23,"4,20046472549439","0,377849578857422","2,37291312217712","0,00001558345","9,23792362213135","0,00003111637",,,"-9,5367431640625E-07",,"35,0996818542481","34,9015121459961"
5374,"08-27-2018 06:37:50,577","245758,646136","1800,0017",15,23,"4,20045709609985","0,327205657958984","2,38464331626892","0,00001558345","9,28719615936279","0,00003111637",,,"9,5367431640625E-07",,"35,0448036193848","34,8801651000977"
5375,"08-27-2018 06:37:50,586","245758,655536","1800,0111",15,23,"4,20046186447144","0,327205657958984","2,38464331626892","0,00001558345","9,28719615936279","0,00003111637",,,"9,53599620047585E-07",,"35,0448003936972","34,8769164077879"
5376,"08-27-2018 06:47:50,642","246358,706864","600,0014",16,23,"4,15341806411743",0,"2,38464331626892","0,00001558345","9,28719615936279","0,00003111637",,,"-3,814697265625E-06",,"34,83889","34,8923225402832"
5377,"08-27-2018 06:47:50,647","246358,711464","600,006",16,23,"4,15340852737427",0,"2,38464331626892","0,00001558345","9,28719615936279","0,00003111637",,,"-3,82090687892519E-06",,"34,8389057157277","34,8896934413083"
5378,"08-27-2018 06:49:50,742","246478,803632","120,0016",17,23,"3,85803937911987","-2,9999532699585","2,38464331626892","0,09999845","9,28719615936279","0,3872752",,,"-0,000165939331054688",,"35,2492","34,8536415100098"
5379,"08-27-2018 06:51:50,742","246598,803432","240,0014",17,23,"3,84246683120728","-2,99996852874756","2,38464331626892","0,1999876","9,28719615936279","0,7722516",,,"-0,0001220703125",,"35,5511521104334","34,8435707092285"
5380,"08-27-2018 06:53:50,743","246718,804832","360,0028",17,23,"3,82384157180786","-3,00004291534424","2,38464331626892","0,2999819","9,28719615936279","1,155595",,,"-0,000212669372558594",,"35,8967519506105","34,7661514282227"
5381,"08-27-2018 06:55:50,741","246838,802232","480,0002",17,23,"3,79824209213257","-2,99992847442627","2,38464331626892","0,3999686","9,28719615936279","1,536713",,,"-0,000253677368164063",,"36,2102432250977","34,7759132385254"
5382,"08-27-2018 06:57:50,742","246958,803132","600,0011",17,23,"3,76574373245239","-2,99999332427979","2,38464331626892","0,4999665","9,28719615936279","1,914952",,,"-0,000326156616210938",,"36,5077588463105","34,8033256530762"
5383,"08-27-2018 06:59:50,742","247078,803432","720,0014",17,23,"3,73019361495972","-2,9999828338623","2,38464331626892","0,5999582","9,28719615936279","2,289722",,,"-0,000265121459960938",,"36,7125239954973","34,8176727294922"
5384,"08-27-2018 07:01:50,741","247198,802532","840,0005",17,23,"3,69631052017212","-2,99997234344482","2,38464331626892","0,6999536","9,28719615936279","2,661005",,,"-0,0002899169921875",,"36,8013954162598","34,8408241271973"
5385,"08-27-2018 07:03:50,744","247318,805732","960,0037",17,23,"3,66543912887573","-3,00002479553223","2,38464331626892","0,7999475","9,28719615936279","3,02905",,,"-0,000209808349609375",,"36,8577995300293","34,7978515625"
5386,"08-27-2018 07:05:50,742","247438,803632","1080,0016",17,23,"3,63544893264771","-2,99996185302734","2,38464331626892","0,8999335","9,28719615936279","3,394049",,,"-0,000252723693847656",,"36,8856925731909","34,7426643371582"
5387,"08-27-2018 07:07:50,744","247558,805332","1200,0033",17,23,"3,60326719284058","-2,99995803833008","2,38464331626892","0,9999256","9,28719615936279","3,755986",,,"-0,000359535217285156",,"37,0054664611816","34,8237800598145"
5388,"08-27-2018 07:09:50,743","247678,804832","1320,0028",17,23,"3,56721639633179","-2,99997234344482","2,38464331626892","1,099924","9,28719615936279","4,114537",,,"-0,000338554382324219",,"37,0397605895996","34,8112716674805"
5389,"08-27-2018 07:11:50,741","247798,802332","1440,0003",17,23,"3,52768468856812","-2,99999713897705","2,38464331626892","1,199914","9,28719615936279","4,469269",,,"-0,000355720520019531",,"36,9460678100586","34,7634010314941"
5390,"08-27-2018 07:13:50,740","247918,802032",1560,17,23,"3,48662233352661","-2,9999532699585","2,38464331626892","1,299908","9,28719615936279","4,819961",,,"-0,000361442565917969",,"36,9512214617697","34,85546875"
5391,"08-27-2018 07:15:50,743","248038,804332","1680,0023",17,23,"3,44752931594849","-2,99992275238037","2,38464331626892","1,399904","9,28719615936279","5,166625",,,"-0,00030517578125",,"36,9227676391602","34,8298568725586"
5392,"08-27-2018 07:17:50,743","248158,804032","1800,002",17,23,"3,4129319190979","-2,99995613098145","2,38464331626892","1,499892","9,28719615936279","5,509568",,,"-0,000300407409667969",,"36,8705749511719","34,7353515625"
5393,"08-27-2018 07:19:50,742","248278,803832","1920,0018",17,23,"3,38258600234985","-2,99996185302734","2,38464331626892","1,599882","9,28719615936279","5,849282",,,"-0,000246047973632813",,"36,9436874389648","34,8795318603516"
5394,"08-27-2018 07:21:50,741","248398,802832","2040,0008",17,23,"3,35433435440063","-2,99995613098145","2,38464331626892","1,699873","9,28719615936279","6,18609",,,"-0,000227928161621094",,"36,9864196777344","34,8167419433594"
5395,"08-27-2018 07:23:50,741","248518,802632","2160,0006",17,23,"3,32568502426147","-2,99996852874756","2,38464331626892","1,799869","9,28719615936279","6,520092",,,"-0,000240325927734375",,"37,144958363978","34,8990287780762"
5396,"08-27-2018 07:25:50,742","248638,803432","2280,0014",17,23,"3,29462957382202","-2,99993515014648","2,38464331626892","1,899857","9,28719615936279","6,851074",,,"-0,000253677368164063",,"37,3979873657227","34,8039283752441"
5397,"08-27-2018 07:27:50,743","248758,804632","2400,0026",17,23,"3,26109933853149","-2,99993324279785","2,38464331626892","1,999855","9,28719615936279","7,178918",,,"-0,000354766845703125",,"37,5212440490723","34,7045516967773"
5398,"08-27-2018 07:29:50,742","248878,803132","2520,0011",17,23,"3,21650648117065","-2,99994087219238","2,38464331626892","2,099847","9,28719615936279","7,502886",,,"-0,000461578369140625",,"37,612117691605","34,8883666992188"
5399,"08-27-2018 07:31:50,741","248998,802632","2640,0006",17,23,"3,13805055618286","-2,99994087219238","2,38464331626892","2,199836","9,28719615936279","7,821242",,,"-0,00117301940917969",,"37,8515507806507","34,7987632751465"
5400,"08-27-2018 07:33:50,743","249118,804932","2760,0029",17,23,"2,92812395095825","-2,99990558624268","2,38464331626892","2,299829","9,28719615936279","8,12569",,,"-0,00236320495605469",,"38,2236976623535","34,7731399536133"
5401,"08-27-2018 07:35:31,253","249219,314332","2860,5123",17,23,"1,99993658065796","-2,99989986419678","2,38464331626892","2,383574","9,28719615936279","8,35023",,,"-0,000344428736880166",,"38,5795360839533","34,8905181884766"
5402,"08-27-2018 07:35:31,269","249219,337144","0,0034",18,24,"1,99688959121704","-3,00012588500977",0,"0,000002249858",0,"0,000004494026",,,"-0,000344103352639979",,"38,5794643409785","34,8252754211426"
5403,"08-27-2018 07:37:31,292","249339,351428","120,0013",14,24,"3,26612234115601","1,5000114440918","0,0499922856688499","0,00002016565","0,151975095272064","0,00004026658",,,"0,00206661224365234",,"38,04463","34,8063850402832"
5404,"08-27-2018 07:39:31,293","249459,352028","240,0019",14,24,"3,43927717208862","1,50003623962402","0,0999853014945984","0,00002016565","0,320062816143036","0,00004026658",,,"0,0010986328125",,"37,3695526123047","34,7701148986816"
5405,"08-27-2018 07:41:31,292","249579,351028","360,0009",14,24,"3,53009748458862","1,50005912780762","0,149979040026665","0,00002016565","0,494549959897995","0,00004026658",,,"0,00054168701171875",,"36,8375816345215","34,7801551818848"
5406,"08-27-2018 07:43:31,293","249699,352428","480,0023",14,24,"3,57202005386353","1,50002861022949","0,199974089860916","0,00002016565","0,672274053096771","0,00004026658",,,"0,0001373291015625",,"36,5411608305106","34,854248046875"
5407,"08-27-2018 07:45:31,293","249819,352328","600,0022",14,24,"3,59042119979858","1,50006103515625","0,249971732497215","0,00002016565","0,851333200931549","0,00004026658",,,"0,00014495849609375",,"36,3265724182129","34,8109397888184"
5408,"08-27-2018 07:47:31,291","249939,350528","720,0004",14,24,"3,60796308517456","1,50006866455078","0,299966037273407","0,00002016565","1,03127419948578","0,00004026658",,,"0,000134468078613281",,"36,1528778076172","34,8118782043457"
5409,"08-27-2018 07:49:31,293","250059,352928","840,0028",14,24,"3,62516927719116","1,50003051757813","0,349961370229721","0,00002016565","1,21208620071411","0,00004026658",,,"0,000168800354003906",,"36,0438232421875","34,854248046875"
5410,"08-27-2018 07:51:31,292","250179,351128","960,001",14,24,"3,64330816268921","1,50004959106445","0,39995801448822","0,00002016565","1,39377641677856","0,00004026658",,,"0,000158309936523438",,"35,9156609649578","34,8188896179199"
5411,"08-27-2018 07:53:31,291","250299,350928","1080,0008",14,24,"3,66493558883667","1,50005912780762","0,4499531686306","0,00002016565","1,5764491558075","0,00004026658",,,"0,000182151794433594",,"35,805061340332","34,7850456237793"
5412,"08-27-2018 07:55:31,291","250419,350328","1200,0002",14,24,"3,68746137619019","1,50001907348633","0,499947756528854","0,00002016565","1,76024496555328","0,00004026658",,,"0,00018310546875",,"35,7430763761173","34,8106384277344"
5413,"08-27-2018 07:57:31,292","250539,351828","1320,0017",14,24,"3,70933771133423","1,50003242492676","0,549943864345551","0,00002016565","1,94515526294708","0,00004026658",,,"0,000158309936523438",,"35,6840934753418","34,8246574401856"
5414,"08-27-2018 07:59:31,295","250659,354828","1440,0047",14,24,"3,72754812240601","1,50003051757813","0,599939584732056","0,00002016565","2,13107895851135","0,00004026658",,,"0,000144004821777344",,"35,563346862793","34,8389854431152"
5415,"08-27-2018 08:01:31,295","250779,354128","1560,004",14,24,"3,74281549453735","1,50003814697266","0,649936497211456","0,00002016565","2,31784129142761","0,00004026658",,,"7,91549682617188E-05",,"35,5037803649902","34,791446685791"
5416,"08-27-2018 08:03:31,291","250899,350328","1680,0002",14,24,"3,75514936447144","1,50005149841309","0,699932336807251","0,00002016565","2,50527954101563","0,00004026658",,,"0,000101089477539063",,"35,4535675467282","34,8268089294434"
5417,"08-27-2018 08:05:31,291","251019,350328","1800,0002",14,24,"3,76739168167114","1,50002288818359","0,749929189682007","0,00002016565","2,69332885742188","0,00004026658",,,"0,000112533569335938",,"35,5274543762207","34,8417320251465"
5418,"08-27-2018 08:07:31,295","251139,354428","1920,0043",14,24,"3,78052759170532","1,49997711181641","0,799925088882446","0,00002016565","2,8820059299469","0,00004026658",,,"0,000123977661132813",,"35,6013603210449","34,8362579345703"
5419,"08-27-2018 08:09:31,294","251259,353228","2040,0031",14,24,"3,79485559463501","1,50003433227539","0,849920570850372","0,00002016565","3,0713677406311","0,00004026658",,,"0,0001373291015625",,"35,6241340447424","34,8639984130859"
5420,"08-27-2018 08:11:31,291","251379,350528","2160,0004",14,24,"3,8106484413147","1,49999618530273","0,899914562702179","0,00002016565","3,2614758014679","0,00004026658",,,"0,000115394592285156",,"35,6901054382324","34,742359161377"
5421,"08-27-2018 08:13:31,293","251499,352628","2280,0025",14,24,"3,82789754867554","1,50002479553223","0,949908256530762","0,00002016565","3,4524085521698","0,00004026658",,,"0,000113487243652344",,"35,7299346923828","34,8362579345703"
5422,"08-27-2018 08:15:31,291","251619,350928","2400,0008",14,24,"3,84661817550659","1,50005531311035","0,999904990196228","0,00002016565","3,64425444602966","0,00004026658",,,"0,000159263610839844",,"35,8041038513184","34,7411575317383"
